Time,ms,Acc_x,Acc_y,Acc_z,Ori_x,Ori_y,Ori_z,Spoon_loc_x,Spoon_loc_y,Spoon_loc_z,Score,Out,Trials,Remains
03:41:32.034,4678,-0.12,0.04,0.12,4.5,277.5,20.4,0.8233704,1.328553,-0.2225897,3,20,23,105
03:41:32.074,4718,-0.12,0.04,0.06,4.5,277.7,20.5,0.8245882,1.32936,-0.2260058,3,20,23,105
03:41:32.108,4753,-0.13,0.02,0.05,4.6,278,20.7,0.8258786,1.329872,-0.2287283,3,20,23,105
03:41:32.127,4771,-0.18,-0.01,0.06,4.7,278.5,21,0.8270163,1.331035,-0.2325852,3,20,23,105
03:41:32.150,4794,-0.13,0,0.03,4.8,278.6,21.1,0.8270935,1.331788,-0.2356241,3,20,23,105
03:41:32.176,4821,-0.16,0.04,0.06,4.8,278.8,21.2,0.8268723,1.332109,-0.2375634,3,20,23,105
03:41:32.200,4844,-0.24,0,0.01,4.8,279.3,21.5,0.82731,1.332316,-0.2396584,3,20,23,105
03:41:32.221,4865,-0.24,0,0.01,4.8,279.3,21.5,0.82731,1.332316,-0.2396584,3,20,23,105
03:41:32.245,4889,-0.35,-0.05,-0.12,4.8,279.9,21.8,0.8283667,1.332803,-0.24564,3,20,23,105
03:41:32.275,4920,-0.28,0.05,0.02,4.9,280.5,22.5,0.8288025,1.333157,-0.2484825,3,20,23,105
03:41:32.300,4944,-0.28,0.05,0.03,4.9,281,23,0.8288359,1.333446,-0.2510271,3,20,23,105
03:41:32.341,4985,-0.26,0.02,-0.02,4.9,281.5,23.8,0.828052,1.334773,-0.2551887,3,20,23,105
03:41:32.365,5009,-0.02,0,-0.05,4.8,281.9,24.3,0.828052,1.334773,-0.2551887,3,20,23,105
03:41:32.384,5029,-0.09,0.12,0.09,4.8,282.1,24.6,0.8288607,1.333777,-0.2618628,3,20,23,105
03:41:32.413,5057,-0.02,-0.04,-0.11,4.8,282.5,25.2,0.8284325,1.333091,-0.2657073,3,20,23,105
03:41:32.437,5081,-0.1,0,-0.05,4.7,284,27,0.8272442,1.332445,-0.2736418,3,20,23,105
03:41:32.455,5100,-0.33,-0.12,-0.19,4.7,284.2,27.3,0.8269228,1.332367,-0.2760336,3,20,23,105
03:41:32.474,5118,-0.24,0,-0.17,4.7,284.4,27.8,0.8248305,1.334035,-0.2820337,3,20,23,105
03:41:32.513,5157,-0.08,0.04,-0.06,4.6,284.8,28.2,0.8229594,1.335337,-0.2875531,3,20,23,105
03:41:32.554,5198,-0.38,-0.03,-0.23,4.6,285.7,30.4,0.8222174,1.334393,-0.2927938,4,19,23,105
03:41:32.573,5217,-0.04,0.02,-0.08,4.2,287.6,33.8,0.8214259,1.333008,-0.2995701,4,19,23,105
03:41:32.590,5234,0,-0.01,-0.16,4.1,288.3,35.3,0.820559,1.332803,-0.3046403,4,19,23,105
03:41:32.624,5269,-0.06,-0.04,-0.19,4.1,288.6,36.3,0.8219256,1.331027,-0.3057046,5,18,23,105
03:41:32.649,5293,0.42,0.11,-0.19,4.1,289.7,40.2,0.8218607,1.329279,-0.3072915,5,18,23,105
03:41:32.683,5327,0,0.08,-0.39,4.3,-69.9,42.1,0.8218016,1.325542,-0.3108034,6,17,23,105
03:41:32.703,5348,0.62,0.1,-0.28,4.8,-68.6,47.3,0.8215937,1.322949,-0.3129294,7,16,23,105
03:41:32.724,5368,0.3,0.32,-0.12,5.2,-68.1,49.3,0.8217348,1.319849,-0.3153298,7,16,23,105
03:41:32.738,5382,0.19,0.35,-0.12,5.8,-68,51.5,0.8223881,1.318208,-0.3163013,7,17,24,104
03:41:32.754,5399,0.49,0.47,-0.02,6.1,-68,52.6,0.8229374,1.315839,-0.3176222,7,17,24,104
03:41:32.775,5419,0.62,0.36,-0.07,7.1,-67.7,55,0.8237099,1.315073,-0.3171716,7,17,24,104
03:41:32.801,5444,0.61,0.28,-0.14,7.8,-67.7,56.1,0.8246827,1.314865,-0.317003,7,17,24,104
03:41:32.833,5478,0.38,0.22,-0.35,8.4,-67.7,57.3,0.8261666,1.314275,-0.3161459,7,17,24,104
03:41:32.867,5511,0.43,0.2,-0.33,12.2,-67.6,62.3,0.8264479,1.316654,-0.3181975,7,17,24,104
03:41:32.893,5538,0.33,0.13,-0.66,15.5,-67.5,65.3,0.824428,1.321972,-0.3235388,7,17,24,104
03:41:32.915,5559,0.06,0.19,-0.72,17.8,-67.5,66.9,0.8233151,1.3254,-0.3251014,7,17,24,104
03:41:32.927,5571,0.1,0.23,-0.64,18.8,-67.5,67.5,0.8202805,1.332997,-0.3289559,7,17,24,104
03:41:32.968,5611,0.11,0.3,-0.55,19.8,-67.6,68,0.8184657,1.33653,-0.3309231,7,17,24,104
03:41:33.035,5679,0.61,0.47,-0.65,24.1,-67.9,70,0.8168215,1.339461,-0.3306875,7,17,24,104
03:41:33.081,5725,0.64,0.7,-0.66,31.6,-68.8,71.4,0.8115429,1.344887,-0.324846,7,17,24,104
03:41:33.119,5763,0.69,0.5,-1.13,34.9,-70,70.1,0.810636,1.348429,-0.314486,7,17,24,104
03:41:33.149,5793,0.69,0.5,-1.13,34.9,-70,70.1,0.810636,1.348429,-0.314486,7,17,24,104
03:41:33.175,5819,0.63,0.52,-1.05,35.6,289.7,70.1,0.8097557,1.364127,-0.2789502,7,17,24,104
03:41:33.218,5862,0.01,0.31,-1.35,38.2,287.5,68.5,0.808701,1.366515,-0.2726934,7,17,24,104
03:41:33.242,5886,-0.34,0.24,-0.65,39.9,285.1,67.2,0.8064665,1.367169,-0.262109,7,17,24,104
03:41:33.262,5906,-0.61,0.58,-0.13,40.3,284,66.5,0.8038086,1.369088,-0.2470639,7,17,24,104
03:41:33.279,5923,-1.1,0.32,-0.24,40.3,282.8,65.5,0.8035006,1.365358,-0.2334063,7,17,24,104
03:41:33.297,5941,-1.54,0.23,-0.28,40.2,281.9,64.6,0.803739,1.361884,-0.2209637,7,17,24,104
03:41:33.320,5964,-1.55,0.28,-0.03,40.1,281.5,64.2,0.803739,1.361884,-0.2209635,7,17,24,104
03:41:33.343,5987,-1.2,0.16,0.13,40,279.8,63.1,0.8033289,1.357117,-0.20752,7,17,24,104
03:41:33.376,6020,-1.4,-0.02,0.27,40.3,278.2,62.1,0.8028283,1.353711,-0.1963134,7,17,24,104
03:41:33.394,6037,-1.4,-0.02,0.27,40.3,278.2,62.1,0.8028283,1.353711,-0.1963134,7,17,24,104
03:41:33.424,6068,-1.45,-0.07,0.24,40.4,277.8,61.9,0.7983126,1.349518,-0.1725669,7,17,24,104
03:41:33.461,6105,-0.82,-0.06,1.02,40.1,275.7,61.1,0.7955984,1.347321,-0.1632836,7,17,24,104
03:41:33.481,6126,-0.74,-0.05,1.04,40.1,275.3,60.8,0.7918457,1.342748,-0.1551571,7,17,24,104
03:41:33.503,6147,-0.51,-0.23,0.88,40,274.9,60.5,0.7888655,1.339019,-0.145828,7,17,24,104
03:41:33.524,6168,-0.39,-0.36,0.88,40,274.3,60.5,0.7869725,1.331096,-0.1432266,7,17,24,104
03:41:33.558,6202,0.17,-0.52,0.74,39.9,273.8,60.3,0.7864556,1.320312,-0.1432402,7,17,24,104
03:41:33.580,6224,-0.06,-0.28,0.93,39.8,273.4,60.1,0.7858986,1.311655,-0.1454313,7,17,24,104
