Time,ms,Acc_x,Acc_y,Acc_z,Ori_x,Ori_y,Ori_z,Spoon_loc_x,Spoon_loc_y,Spoon_loc_z,Score,Out,Trials,Remains
04:57:24.073,2482,0.46,-0.25,-0.48,0.8,281,44.6,0.7313275,1.282918,-0.2004385,3,1,4,124
04:57:24.108,2517,0.46,-0.25,-0.48,0.3,281,44.2,0.7322821,1.282988,-0.2000253,3,1,4,124
04:57:24.146,2556,0.39,0.03,-0.36,-1.7,281.1,42.3,0.7332558,1.284299,-0.1998134,3,1,4,124
04:57:24.179,2588,0.03,0.11,-0.29,-3,281.1,40.4,0.7350811,1.286341,-0.2003641,3,1,4,124
04:57:24.224,2633,-0.55,0.14,-0.32,-3.8,281,39.1,0.7364277,1.287158,-0.2003841,3,1,4,124
04:57:24.256,2665,-0.39,-0.23,-0.02,-6.5,280.6,35.5,0.7382674,1.28672,-0.1993766,3,1,4,124
04:57:24.302,2711,-0.24,0.11,-0.11,-6.9,280.5,35,0.7415423,1.286405,-0.1969261,3,1,4,124
04:57:24.343,2752,-0.14,0.08,0.12,-9.4,280.4,32.3,0.7425274,1.286129,-0.1956787,3,1,4,124
04:57:24.383,2791,0.24,0.28,0.38,-11,280.3,30.1,0.7441344,1.28647,-0.1931834,3,1,4,124
04:57:24.424,2833,-0.26,0.35,0.51,-12,280.1,28.3,0.7459988,1.286829,-0.1892064,3,1,4,124
04:57:24.447,2856,-0.26,0.28,0.5,-12.4,280.1,26.4,0.7509541,1.287092,-0.1803238,3,1,4,124
04:57:24.488,2897,-0.18,-0.02,0.13,-12.4,280.1,25.5,0.754291,1.284469,-0.1752527,3,1,4,124
04:57:24.530,2939,-0.29,-0.06,0.04,-12.2,280,23.6,0.7561306,1.282334,-0.1764939,3,1,4,124
04:57:24.570,2979,-0.36,0.01,0.05,-12.3,280.1,22,0.7584071,1.281562,-0.1769207,3,1,4,124
04:57:24.615,3024,-0.12,-0.18,-0.11,-12.7,280.3,19.5,0.7592291,1.281688,-0.1788898,3,1,4,124
04:57:24.654,3063,-0.1,0.07,-0.08,-13,280.3,18.5,0.7594771,1.283471,-0.1796439,3,1,4,124
04:57:24.694,3103,-0.16,-0.02,0.02,-13.4,280.3,17.3,0.7593369,1.283865,-0.1802609,3,1,4,124
04:57:24.725,3134,-0.08,-0.06,-0.12,-13.5,280.3,17.1,0.7593464,1.283474,-0.180126,3,1,4,124
04:57:24.765,3173,-0.11,-0.18,-0.16,-13.7,280.3,16.6,0.7599244,1.283385,-0.1794896,3,1,4,124
04:57:24.819,3228,0.15,-0.06,0.1,-14.2,280.6,15.3,0.7603659,1.283637,-0.1798019,3,1,4,124
04:57:24.844,3253,0.01,0.02,0.28,-14.3,280.6,15.1,0.7610793,1.284041,-0.1810243,3,1,4,124
04:57:24.889,3297,0.08,0,0.25,-14.4,280.6,15,0.7619347,1.285512,-0.1835544,3,1,4,124
04:57:24.932,3341,0.05,0.1,0.29,-14.3,280.5,14.6,0.7617382,1.286705,-0.1850185,3,1,4,124
04:57:24.963,3372,-0.11,0.08,0.05,-14,280.3,14.6,0.7613329,1.288329,-0.1870043,3,1,4,124
04:57:25.007,3415,-0.18,0.08,0.19,-13.7,280,14.8,0.7613091,1.290601,-0.188525,3,1,4,124
04:57:25.060,3470,0.04,-0.16,0,-13.2,279.8,15.1,0.761331,1.292489,-0.1890156,3,1,4,124
04:57:25.101,3509,0.11,-0.17,-0.06,-11.9,278.9,15.8,0.7623801,1.294809,-0.189229,3,1,4,124
04:57:25.130,3539,0.05,-0.17,-0.11,-11.7,278.8,16,0.7643132,1.299149,-0.1917479,3,1,4,124
04:57:25.172,3581,-0.01,-0.14,-0.23,-11.4,278.6,16.1,0.7661976,1.302017,-0.1932998,3,1,4,124
04:57:25.218,3627,-0.09,-0.09,-0.16,-9.9,277.6,17.1,0.7677731,1.304341,-0.1940582,3,1,4,124
04:57:25.256,3665,-0.08,0,-0.05,-9.7,277.5,17.2,0.7709059,1.304465,-0.1933815,3,1,4,124
04:57:25.286,3694,-0.23,-0.02,0.02,-9.5,277.2,17.5,0.7715001,1.307489,-0.1932583,3,1,4,124
04:57:25.323,3732,-0.11,0,0.06,-9.2,277,17.7,0.771769,1.309363,-0.1933119,3,1,4,124
04:57:25.376,3785,-0.11,-0.04,0.07,-9,276.9,17.9,0.7721714,1.310883,-0.1931481,3,1,4,124
04:57:25.401,3810,-0.1,-0.12,-0.09,-8.7,276.6,18.5,0.7729792,1.312246,-0.1935585,3,1,4,124
04:57:25.444,3853,-0.17,-0.06,0,-8.5,276.6,18.9,0.7740797,1.314585,-0.1932111,3,1,4,124
04:57:25.485,3893,-0.1,-0.03,-0.06,-8.2,276.5,19.5,0.7748074,1.316829,-0.194494,3,1,4,124
04:57:25.517,3925,-0.19,0,0,-8,276.5,20.3,0.7760119,1.320073,-0.1962986,3,1,4,124
04:57:25.535,3944,-0.24,-0.02,0,-7.9,276.5,20.5,0.7790017,1.323175,-0.2007141,3,1,4,124
04:57:25.556,3965,-0.1,-0.03,-0.09,-7.9,276.5,20.6,0.7812962,1.325663,-0.2039821,3,1,4,124
04:57:25.612,4021,-0.01,-0.07,-0.1,-7.8,276.5,20.9,0.7829613,1.328313,-0.205987,3,1,4,124
04:57:25.654,4063,-0.08,-0.06,-0.04,-7,276.6,22.1,0.7837281,1.331309,-0.2095261,3,2,5,123
04:57:25.684,4093,-0.07,-0.08,-0.08,-7,276.6,22.1,0.7853894,1.336643,-0.2155938,3,2,5,123
04:57:25.728,4136,-0.02,-0.08,-0.05,-6.7,276.6,22.4,0.7853035,1.339049,-0.2205193,3,3,6,122
04:57:25.762,4171,-0.03,0,-0.03,-6.3,276.8,22.7,0.7860245,1.341918,-0.2226374,3,3,6,122
04:57:25.791,4200,-0.16,0.04,0.01,-6,276.8,22.9,0.7867817,1.345076,-0.2247734,3,3,6,122
04:57:25.820,4229,-0.06,-0.01,-0.06,-5.7,276.9,23.1,0.7877077,1.346451,-0.2265279,3,3,6,122
04:57:25.842,4251,-0.06,-0.01,-0.24,-5.4,277,23.5,0.7882885,1.347394,-0.2278702,3,3,6,122
04:57:25.884,4293,-0.22,-0.05,-0.22,-5.3,277.1,23.5,0.789638,1.350083,-0.2292612,3,3,6,122
04:57:25.918,4327,-0.14,0.09,-0.23,-5.2,277.4,23.9,0.7910408,1.351833,-0.23053,3,3,6,122
04:57:25.956,4365,-0.11,-0.09,-0.14,-5.2,277.5,24,0.7930884,1.353185,-0.2331626,3,3,6,122
04:57:25.999,4407,0.1,-0.12,0.09,-5.4,277.8,24.3,0.794538,1.353625,-0.2354898,3,3,6,122
04:57:26.037,4446,0.07,0.02,-0.01,-5.5,278.1,25,0.7952275,1.354634,-0.2394617,3,3,6,122
04:57:26.072,4480,0.09,-0.02,0.11,-5.5,278.1,25.1,0.794991,1.356625,-0.2453182,3,3,6,122
04:57:26.113,4522,-0.04,0.15,0.1,-5.5,278.2,25.3,0.7959532,1.359088,-0.2493546,3,3,6,122
04:57:26.166,4574,0.07,0.06,0.06,-5.5,278.4,25.7,0.7970776,1.362288,-0.2526207,3,3,6,122
04:57:26.211,4620,-0.03,0.04,0.01,-5.2,278.5,26,0.7982754,1.364518,-0.2553291,3,3,6,122
04:57:26.242,4651,-0.16,0.04,-0.18,-4.7,278.7,26.2,0.7998852,1.369547,-0.2598455,3,3,6,122
04:57:26.287,4696,-0.31,0.14,-0.08,-4.5,279,26.3,0.8009953,1.373357,-0.2636621,3,3,6,122
04:57:26.313,4722,-0.33,0.13,-0.06,-4.1,279.3,26.5,0.8024649,1.375222,-0.2665639,3,3,6,122
04:57:26.352,4760,-0.31,0.11,-0.09,-4,279.3,26.6,0.8041243,1.378417,-0.2715125,3,3,6,122
04:57:26.401,4810,-0.12,0.15,0.14,-3.8,279.5,26.8,0.8052372,1.378725,-0.2747045,3,3,6,122
04:57:26.428,4836,-0.26,0.02,0.25,-3,279.7,26.9,0.8065152,1.379786,-0.2798455,3,3,6,122
04:57:26.472,4881,-0.17,-0.05,0.03,-2.7,279.8,27,0.8101296,1.381182,-0.2861011,3,3,6,122
04:57:26.512,4920,0.25,-0.2,-0.01,-2.5,280.1,26.8,0.811685,1.382836,-0.2892144,3,3,6,122
04:57:26.544,4952,-0.16,-0.08,0.18,-2.1,280.3,26.4,0.8119969,1.390212,-0.2956812,3,3,6,122
04:57:26.584,4993,-0.25,0,0.04,-1.8,280.6,26.1,0.8121657,1.396689,-0.3037579,3,3,6,122
04:57:26.627,5036,-0.37,-0.09,-0.14,-1.5,281,26.1,0.8123507,1.398625,-0.311815,3,3,6,122
04:57:26.673,5082,0.02,-0.17,-0.45,-1.4,281.8,26.6,0.8110384,1.403638,-0.3223927,3,3,6,122
04:57:26.706,5115,0.21,-0.11,-0.4,-1.5,282,26.6,0.8099045,1.408491,-0.3331459,3,3,6,122
04:57:26.751,5160,0.19,-0.2,-0.59,-1.7,282.6,27,0.8084969,1.410631,-0.342593,3,3,6,122
04:57:26.779,5187,0.32,-0.17,-0.49,-2.2,283.2,27.4,0.8080124,1.412241,-0.3471656,3,3,6,122
04:57:26.823,5232,0.45,-0.12,-0.55,-2.7,283.7,27.6,0.8080143,1.413894,-0.3514693,3,3,6,122
04:57:26.864,5272,0.2,0.05,-0.17,-3.6,284.2,28,0.8084158,1.414527,-0.3527577,3,3,6,122
04:57:26.905,5314,0.18,0.09,-0.16,-3.9,284.5,28.2,0.8104481,1.416459,-0.3571479,3,3,6,122
04:57:26.926,5335,0.14,0.06,-0.02,-4.3,284.7,28.7,0.8113684,1.417283,-0.3614914,3,3,6,122
04:57:26.971,5380,0,0.13,0,-4.6,284.9,29.1,0.8115935,1.418147,-0.3663352,3,2,5,123
04:57:27.018,5427,0.08,0,-0.1,-4.7,285,29.5,0.8122754,1.417498,-0.3685732,3,2,5,123
04:57:27.041,5449,-0.11,0.04,-0.01,-4.7,285.2,30.3,0.8130745,1.416493,-0.3720148,3,2,5,123
04:57:27.094,5503,-0.21,0.05,0,-4.7,285.2,30.5,0.8136505,1.416739,-0.3762178,3,2,5,123
04:57:27.140,5548,-0.14,-0.1,-0.21,-4.7,285.6,31.1,0.8149685,1.417517,-0.378557,3,2,5,123
04:57:27.173,5582,-0.24,-0.02,-0.12,-4.6,286,31.6,0.8179182,1.418653,-0.3870826,3,2,5,123
04:57:27.213,5622,-0.24,0,-0.07,-4.7,286.2,31.9,0.8213868,1.418438,-0.392267,3,2,5,123
04:57:27.249,5657,-0.28,0.01,-0.01,-4.7,286.3,32,0.8230309,1.419438,-0.3977425,3,2,5,123
04:57:27.275,5683,-0.12,-0.02,-0.02,-4.7,286.5,32.3,0.8236899,1.419727,-0.4008474,3,2,5,123
04:57:27.324,5733,-0.01,0,-0.01,-4.9,286.8,32.5,0.8250861,1.420134,-0.4069521,3,2,5,123
04:57:27.365,5774,0.01,0.03,0.08,-5,287.1,33,0.825642,1.420325,-0.4106028,3,2,5,123
04:57:27.399,5808,0.26,-0.04,-0.29,-5,287.5,33.2,0.8263678,1.420416,-0.4201095,3,2,5,123
04:57:27.440,5849,-0.03,-0.03,-0.14,-5.2,287.8,33.7,0.8267369,1.420525,-0.4268703,3,2,5,123
04:57:27.474,5883,0.2,-0.08,-0.35,-5.4,288.1,34.1,0.8262534,1.421466,-0.4322202,3,2,5,123
04:57:27.510,5919,0.13,-0.13,-0.32,-5.4,288.3,34.5,0.8265471,1.421725,-0.4357295,3,2,5,123
04:57:27.545,5953,-0.02,-0.06,-0.17,-5.5,288.5,34.7,0.826879,1.420975,-0.4396205,3,2,5,123
04:57:27.585,5993,-0.01,-0.16,-0.38,-5.6,288.7,35.1,0.8276276,1.42016,-0.4417608,3,2,5,123
04:57:27.634,6043,-0.08,-0.06,-0.11,-5.9,289,35.9,0.828958,1.419737,-0.4433014,3,2,5,123
04:57:27.674,6083,-0.1,-0.09,-0.11,-6.2,289.3,36.7,0.8296017,1.420217,-0.4462233,3,2,5,123
04:57:27.704,6113,-0.25,-0.06,0.03,-6.4,289.4,37,0.8311123,1.420022,-0.4508328,3,2,5,123
04:57:27.743,6151,-0.61,0.01,-0.16,-6.9,289.7,38,0.8322806,1.419942,-0.4538658,3,2,5,123
04:57:27.796,6205,-0.89,-0.36,-0.69,-7.7,-69.5,41,0.8343977,1.417486,-0.4587545,3,2,5,123
04:57:27.822,6231,-0.71,-0.32,-0.61,-7.9,-69.4,41.5,0.8347363,1.414598,-0.4674771,3,2,5,123
04:57:27.864,6273,-0.49,-0.16,-0.16,-8.3,-69.1,42.2,0.8368582,1.409535,-0.478164,3,2,5,123
04:57:27.910,6319,-0.45,0,0.05,-9.2,-68.5,44.1,0.836863,1.405366,-0.4815953,3,2,5,123
04:57:27.960,6369,-0.07,0.08,0,-9.6,-68.2,46.1,0.8361916,1.39988,-0.4874613,3,2,5,123
04:57:27.983,6392,-0.53,0.54,0.2,-9.6,-67.6,51.7,0.8284125,1.389793,-0.5039215,3,2,5,123
04:57:28.024,6432,-0.07,0.52,0.06,-9.4,-67.4,53.6,0.8251814,1.384984,-0.5114236,3,2,5,123
04:57:28.048,6457,0.65,0.4,-0.21,-8.9,-67.2,55.8,0.8181881,1.381448,-0.5185294,3,2,5,123
04:57:28.108,6517,0.43,0.25,-0.67,-7.5,-66.9,60,0.8089442,1.374645,-0.5283344,3,2,5,123
04:57:28.155,6564,1.15,0.16,-0.79,-5.9,-66.1,64.9,0.8073477,1.365734,-0.5305688,3,2,5,123
04:57:28.186,6594,1.45,0.28,-0.74,-3.8,-65,69.3,0.8099026,1.355301,-0.5309293,4,1,5,123
04:57:28.228,6637,1.35,0.26,-0.41,-2.9,-64.5,70.6,0.8130755,1.35175,-0.5328701,4,1,5,123
04:57:28.277,6686,1.19,0.03,-0.99,-0.9,-64.4,71.4,0.8153777,1.350764,-0.534313,4,1,5,123
04:57:28.302,6710,0.71,-0.18,-0.76,3.3,-64.7,72.6,0.8174109,1.351652,-0.5359993,4,1,5,123
04:57:28.324,6733,0.46,-0.31,-0.86,4.7,-65,72.6,0.81885,1.352832,-0.5358484,4,1,5,123
04:57:28.363,6772,0.39,-0.13,-0.79,5.7,-65.3,72.5,0.8200678,1.354437,-0.5345328,4,1,5,123
04:57:28.385,6795,0.39,-0.13,-0.79,5.7,-65.3,72.5,0.8200678,1.354437,-0.5345328,4,1,5,123
04:57:28.429,6837,0.29,0.24,-0.55,7.1,-65.8,72.3,0.8221354,1.361263,-0.5268071,4,1,5,123
04:57:28.470,6879,0.2,0.24,-0.38,10.8,-67.2,72,0.8220925,1.363841,-0.5234382,4,1,5,123
04:57:28.516,6925,0.24,0.2,-0.09,13.2,-68.7,70.5,0.8207917,1.367204,-0.5169194,4,1,5,123
04:57:28.555,6964,0.6,0.2,-0.02,13.3,-68.9,70.3,0.8207144,1.371396,-0.50948,4,1,5,123
04:57:28.585,6994,0.69,0.57,0,13.4,-69.3,69.5,0.8252167,1.373877,-0.4986191,4,1,5,123
04:57:28.629,7038,1.13,1.1,-0.17,13.7,-69.7,68.6,0.8271469,1.374725,-0.4932387,4,1,5,123
04:57:28.658,7066,0.97,1.04,-0.78,14.7,289.9,67.8,0.8327202,1.376386,-0.4826288,4,1,5,123
04:57:28.696,7105,1.01,0.52,-1.37,17.8,288.8,64.6,0.8389058,1.382648,-0.4681678,4,1,5,123
04:57:28.738,7147,0.91,0.51,-1.4,18.3,288.5,64.1,0.839663,1.388757,-0.4574068,4,1,5,123
04:57:28.783,7191,0.42,0.27,-1.37,20.3,287.4,62.8,0.8358693,1.394174,-0.4404075,4,1,5,123
04:57:28.827,7236,-0.35,0.36,-1.38,23.5,285.4,60.8,0.8223976,1.400352,-0.4174852,4,1,5,123
04:57:28.850,7259,-0.31,0.43,-0.71,26.7,282.6,58.1,0.7953047,1.409765,-0.3881395,4,1,5,123
04:57:28.883,7292,-0.56,0.41,-0.69,27.6,281.5,57.1,0.7815298,1.415698,-0.3708184,4,1,5,123
04:57:28.925,7334,-0.78,0.33,-0.19,28.7,279.3,54.7,0.7825236,1.414385,-0.3727958,4,1,5,123
04:57:28.964,7373,-1,0.54,-0.04,28.8,278.1,52.8,0.7782168,1.409955,-0.344126,4,1,5,123
04:57:29.009,7418,-0.69,0.06,-0.45,28.6,276.5,49.8,0.7834601,1.400625,-0.306165,4,1,5,123
04:57:29.054,7462,-0.67,0.57,0.61,28,275.5,48.5,0.7870888,1.387208,-0.2743037,4,1,5,123
04:57:29.099,7508,-0.61,0.43,0.24,27.3,273.8,46,0.7855229,1.378391,-0.2509763,4,1,5,123
04:57:29.141,7550,-0.26,-0.31,0.82,27.7,272,45.2,0.7823281,1.37291,-0.2341261,4,1,5,123
04:57:29.161,7571,-0.83,0.18,0.86,28.1,270.3,44.6,0.7769617,1.368837,-0.2222173,4,1,5,123
04:57:29.195,7604,-0.8,0.28,0.89,28.1,269.4,44.1,0.7717432,1.366248,-0.2180803,4,1,5,123
04:57:29.236,7645,-0.61,0.15,1.25,28.3,267.1,43.4,0.7676615,1.363333,-0.2126787,4,1,5,123
04:57:29.286,7695,-0.57,0.13,1.12,28.4,266.7,43.3,0.7628865,1.357524,-0.2030156,4,1,5,123
04:57:29.312,7721,-0.25,-0.23,0.78,29.6,265.1,43.7,0.7586607,1.345719,-0.1896324,4,1,5,123
04:57:29.335,7744,-0.2,-0.31,0.79,30.1,264.7,43.9,0.7554688,1.335853,-0.1796386,4,1,5,123
04:57:29.377,7786,-0.28,-0.5,0.39,33.2,261.8,45.3,0.753736,1.331944,-0.1748631,4,1,5,123
04:57:29.401,7810,-0.34,-0.46,0.41,33.6,261.5,45.5,0.7528796,1.330525,-0.1752846,4,1,5,123
04:57:29.433,7842,-0.32,-0.44,0.39,34,261.1,45.8,0.7496809,1.325433,-0.1729133,4,1,5,123
04:57:29.471,7880,-0.25,-0.49,0.34,34.9,260.4,46.2,0.7488884,1.323035,-0.172698,4,1,5,123
04:57:29.524,7933,-0.34,-0.19,0.4,36.6,258.9,47,0.7479882,1.321333,-0.1727753,4,1,5,123
04:57:29.545,7954,-0.34,-0.19,0.4,36.6,258.9,47,0.7479882,1.321333,-0.1727753,4,1,5,123
04:57:29.597,8005,-0.16,0.15,0.71,37.8,258,48,0.7467474,1.316568,-0.1739388,4,1,5,123
04:57:29.621,8030,0.13,0.2,0.37,38.3,258.1,49,0.7467245,1.315402,-0.1744068,4,1,5,123
04:57:29.671,8080,0.36,0.09,0.14,38.3,258.4,49.3,0.7457165,1.312719,-0.1754036,4,1,5,123
04:57:29.716,8125,0.54,0,-0.14,37.3,260,49.6,0.7455754,1.310269,-0.1764319,4,1,5,123
04:57:29.751,8160,0.43,-0.03,-0.25,37.1,260.1,49.6,0.7470908,1.303348,-0.1799698,4,1,5,123
04:57:29.789,8197,0.39,0.05,-0.09,36.5,260.5,49.4,0.7486185,1.298312,-0.1811483,4,1,5,123
04:57:29.822,8231,0.31,0.01,-0.18,35.8,260.9,49.3,0.7496228,1.294497,-0.1819918,4,1,5,123
04:57:29.862,8271,0.06,0.11,-0.04,34.3,261.8,49,0.7503533,1.292379,-0.1833415,4,1,5,123
04:57:29.908,8317,0.42,0.06,-0.18,33.5,262.3,49,0.7503285,1.290753,-0.1847506,4,1,5,123
04:57:29.937,8346,0.48,0.09,0.06,31.3,263.6,48.6,0.7502989,1.288822,-0.1868119,4,1,5,123
04:57:29.983,8392,0.5,-0.02,-0.07,30.9,263.8,48.5,0.7501072,1.286022,-0.1920481,4,1,5,123
04:57:30.030,8439,0.2,0,-0.07,29.1,264.8,48,0.7494063,1.283546,-0.1960235,4,1,5,123
04:57:30.066,8475,0.4,0.12,-0.01,28.2,265.3,47.8,0.7481083,1.279591,-0.2025139,4,1,5,123
