Time,ms,Acc_x,Acc_y,Acc_z,Ori_x,Ori_y,Ori_z,Spoon_loc_x,Spoon_loc_y,Spoon_loc_z,Score,Out,Trials,Remains
03:47:24.926,3,-0.12,0,0.12,9.5,263.8,-13.3,0.7114987,1.298538,-0.04906321,15,16,31,97
03:47:24.956,32,-0.1,-0.01,0.14,9.5,263.8,-13.4,0.7109742,1.299731,-0.04902959,15,16,31,97
03:47:24.996,72,-0.1,-0.1,0.15,9.5,263.6,-13.4,0.7101817,1.300774,-0.04866433,15,16,31,97
03:47:25.025,101,-0.2,-0.06,0.13,9.4,263.5,-13.4,0.7082629,1.302758,-0.04629922,15,16,31,97
03:47:25.046,122,-0.21,0.01,0.11,9.4,263.3,-13.4,0.7065663,1.304758,-0.04504943,15,16,31,97
03:47:25.086,163,-0.19,0,0.05,9.4,263.3,-13.4,0.7058024,1.304392,-0.04451561,15,16,31,97
03:47:25.155,232,-0.11,-0.06,-0.14,9.5,263.2,-13.4,0.7051749,1.305315,-0.04465938,15,16,31,97
03:47:25.202,278,-0.09,0.09,-0.02,9.5,263.2,-13.4,0.7040781,1.307303,-0.04583836,15,16,31,97
03:47:25.232,308,-0.11,0.09,0,9.5,263.1,-13.4,0.704307,1.308311,-0.04799414,15,16,31,97
03:47:25.276,352,-0.18,0.05,0.01,9.4,263.1,-13.4,0.7046484,1.308413,-0.04904413,15,16,31,97
03:47:25.317,393,-0.01,0,0.05,9.4,263.2,-13.4,0.7048334,1.308242,-0.04976869,15,16,31,97
03:47:25.351,427,0.03,0.02,0.06,9.3,263.2,-13.3,0.7048582,1.30726,-0.04996037,15,16,31,97
03:47:25.372,449,0.07,-0.02,0.09,9.3,263.3,-13.3,0.7045235,1.307409,-0.04974103,15,16,31,97
03:47:25.424,501,0.08,0.02,0.11,9.3,263.3,-13.3,0.7042364,1.306151,-0.04843974,15,16,31,97
03:47:25.448,524,0,-0.01,0.16,9.3,263.3,-13.3,0.7043585,1.305734,-0.04826736,15,16,31,97
03:47:25.476,553,-0.02,-0.02,0.21,9.3,263.3,-13.3,0.7046866,1.305779,-0.04922247,15,16,31,97
03:47:25.515,592,-0.05,-0.08,0.22,9.3,263.3,-13.2,0.7047486,1.306051,-0.04986191,15,16,31,97
03:47:25.559,636,0.02,-0.05,0.27,9.5,263.2,-13,0.7044272,1.307786,-0.0519402,15,16,31,97
03:47:25.582,659,0.1,-0.07,0.18,9.6,263.1,-12.7,0.7043166,1.308891,-0.05411315,15,16,31,97
03:47:25.611,687,0.16,-0.04,0.13,9.6,263.1,-12.6,0.7036251,1.309443,-0.05388188,15,16,31,97
03:47:25.649,725,0.08,-0.05,0.1,9.8,263,-12.3,0.7031893,1.30994,-0.05368137,15,16,31,97
03:47:25.683,760,-0.37,-0.09,0.04,10,262.8,-11.7,0.7029137,1.310277,-0.05320406,15,16,31,97
