Time,ms,Acc_x,Acc_y,Acc_z,Ori_x,Ori_y,Ori_z,Spoon_loc_x,Spoon_loc_y,Spoon_loc_z,Score,Out,Trials,Remains
03:30:18.257,1691,0.55,-0.01,0.1,2,272.6,37.7,0.8013434,1.277313,-0.1330571,2,3,5,123
03:30:18.291,1726,0.24,0,-0.14,2.2,272.8,38.6,0.8013701,1.275991,-0.1356096,2,3,5,123
03:30:18.312,1748,0.15,-0.07,-0.34,2.3,273.1,39.2,0.8011622,1.272457,-0.1394129,2,3,5,123
03:30:18.332,1767,0.02,0,-0.35,2.2,273.3,39.3,0.8010201,1.269609,-0.1420786,2,3,5,123
03:30:18.375,1809,-0.11,0.12,-0.18,2.1,273.5,39.3,0.8015036,1.268081,-0.143183,2,3,5,123
03:30:18.408,1842,0.17,0.16,-0.06,2,273.8,39.5,0.8019194,1.266611,-0.1448934,2,3,5,123
03:30:18.430,1864,-0.33,0.06,-0.06,1.9,273.9,39.5,0.8020005,1.262642,-0.1511967,2,3,5,123
03:30:18.461,1896,-0.14,0.11,-0.02,1.8,274.3,39.6,0.8016095,1.262509,-0.1543496,2,3,5,123
03:30:18.499,1934,-0.31,-0.09,-0.07,1.7,274.4,39.6,0.8004412,1.263932,-0.1576221,2,3,5,123
03:30:18.529,1963,-0.14,-0.06,-0.03,1.6,274.7,39.6,0.8003115,1.264307,-0.1581831,2,3,5,123
03:30:18.541,1976,-0.16,-0.04,0.03,1.4,275.1,39.4,0.7995495,1.262806,-0.1610489,2,3,5,123
03:30:18.577,2012,-0.16,-0.04,0.03,1.4,275.1,39.4,0.7995495,1.262806,-0.1610489,2,3,5,123
03:30:18.617,2052,-0.01,0.06,0.16,1.3,275.1,39.4,0.800775,1.26008,-0.1594353,2,3,5,123
03:30:18.630,2065,0.46,-0.22,-0.09,0.9,276,38.5,0.8017706,1.256644,-0.15797,2,3,5,123
03:30:18.669,2105,0.41,-0.17,-0.09,0.7,276.1,38.1,0.8003754,1.25453,-0.1617301,2,3,5,123
03:30:18.690,2124,0.38,-0.04,-0.09,0.5,276.3,37.3,0.8000588,1.253543,-0.1632826,2,3,5,123
03:30:18.708,2142,0.42,-0.01,-0.04,0.4,276.3,36.8,0.7987103,1.254063,-0.1699131,2,3,5,123
03:30:18.730,2165,0.24,0.06,-0.06,0.3,276.3,36.2,0.7977919,1.254087,-0.1737852,2,3,5,123
03:30:18.751,2186,0.26,0.08,-0.13,0.1,276.4,35.6,0.796698,1.255644,-0.1783645,2,3,5,123
03:30:18.773,2208,0.14,0.02,-0.1,0,276.5,34.6,0.7970347,1.257401,-0.1812875,2,3,5,123
03:30:18.795,2229,0.19,0,-0.16,-0.2,276.5,33.9,0.7973046,1.258881,-0.1838734,2,3,5,123
03:30:18.835,2270,0.2,-0.04,-0.16,-0.2,276.5,33.5,0.7971787,1.26057,-0.1854341,2,3,5,123
03:30:18.859,2294,0.05,0.06,-0.1,-0.5,276.6,32.2,0.7973875,1.262596,-0.1856825,2,3,5,123
03:30:18.889,2324,0.2,0.05,-0.06,-0.7,276.6,31.6,0.7982296,1.26503,-0.1846583,2,3,5,123
03:30:18.908,2342,0.2,0.14,-0.12,-1,276.6,30.5,0.7988629,1.266476,-0.1833346,2,3,5,123
03:30:18.949,2383,0.2,0.14,-0.12,-1,276.6,30.5,0.7988629,1.266476,-0.1833346,2,3,5,123
03:30:18.989,2423,0.26,0.12,-0.08,-1.1,276.6,30,0.7992329,1.267928,-0.1826632,2,3,5,123
03:30:19.006,2441,0.09,-0.03,-0.1,-1.4,276.6,28.1,0.7994723,1.269221,-0.1822383,2,3,5,123
03:30:19.043,2478,0.09,-0.03,-0.1,-1.4,276.6,28.1,0.7994723,1.269221,-0.1822383,2,3,5,123
03:30:19.067,2501,-0.01,0.05,0.09,-1.6,276.7,26.6,0.7998013,1.270005,-0.1820314,2,3,5,123
03:30:19.107,2541,0,0.05,0.06,-1.7,276.7,26.5,0.8001875,1.271017,-0.1815581,2,3,5,123
03:30:19.138,2573,0,0.09,-0.03,-1.7,276.7,26.1,0.8003411,1.271737,-0.1816213,2,3,5,123
03:30:19.155,2590,0.01,0,-0.04,-1.7,276.8,25.9,0.8007502,1.273737,-0.1810775,2,3,5,123
03:30:19.172,2607,-0.03,0,-0.03,-1.8,276.8,25.7,0.8009848,1.27495,-0.1811163,2,3,5,123
03:30:19.191,2626,0.04,0.04,-0.01,-1.8,276.8,25.6,0.8009848,1.27495,-0.1811163,2,3,5,123
03:30:19.218,2652,0.09,0,-0.02,-1.8,276.8,25.6,0.8011221,1.276428,-0.1812387,2,3,5,123
03:30:19.247,2682,0.02,0.03,0.02,-1.8,276.8,25.5,0.8010811,1.27817,-0.1814678,2,3,5,123
03:30:19.296,2730,0.13,0.08,-0.05,-1.8,276.9,25.4,0.8009724,1.279937,-0.1817214,2,3,5,123
03:30:19.329,2764,-0.06,-0.06,-0.11,-1.9,277,25.1,0.8006443,1.281631,-0.182297,2,3,5,123
03:30:19.349,2784,-0.16,0,-0.05,-1.9,277,25,0.8003849,1.282601,-0.1833818,2,3,5,123
03:30:19.368,2803,-0.08,-0.12,-0.09,-1.9,277.1,24.9,0.8003239,1.28306,-0.1837537,2,3,5,123
03:30:19.398,2833,-0.08,-0.12,-0.09,-1.9,277.1,24.9,0.8003239,1.28306,-0.1837537,2,3,5,123
03:30:19.423,2857,-0.04,-0.07,-0.01,-1.9,277.1,24.8,0.8001837,1.283836,-0.1842968,2,3,5,123
03:30:19.439,2873,0.14,-0.03,0.09,-2,277.3,24.7,0.8008675,1.285798,-0.1843154,2,3,5,123
03:30:19.481,2916,0.12,-0.09,0.02,-2,277.3,24.7,0.8014235,1.287262,-0.1843216,2,3,5,123
03:30:19.517,2951,0,0.05,0.11,-2,277.6,24.5,0.8019976,1.28981,-0.1833427,2,3,5,123
03:30:19.537,2972,0.01,0.05,0.14,-1.9,277.6,24.4,0.80271,1.293634,-0.1822388,2,3,5,123
03:30:19.555,2989,-0.02,0.05,0.07,-1.9,277.6,24.4,0.8035769,1.297358,-0.1810269,2,3,5,123
03:30:19.573,3008,-0.11,-0.04,-0.01,-1.8,277.7,24.4,0.8041176,1.299892,-0.180428,2,3,5,123
03:30:19.607,3041,-0.17,0,0.06,-1.7,277.7,24.4,0.8041176,1.299892,-0.180428,2,3,5,123
03:30:19.630,3065,-0.03,0,-0.09,-1.5,277.8,24.6,0.8046688,1.301789,-0.1806638,2,3,5,123
03:30:19.654,3089,-0.01,-0.05,-0.16,-1.4,277.8,24.7,0.8054547,1.30429,-0.1807559,2,3,5,123
03:30:19.698,3133,0.01,-0.03,-0.14,-1.3,277.8,24.8,0.8056921,1.30512,-0.1812906,2,3,5,123
03:30:19.733,3167,-0.23,-0.04,-0.26,-1,277.8,24.7,0.8059878,1.306976,-0.1823008,2,3,5,123
03:30:19.751,3187,-0.18,-0.1,-0.29,-0.8,277.9,24.7,0.8058867,1.309342,-0.1833844,2,3,5,123
03:30:19.791,3226,-0.16,-0.02,-0.24,-0.7,278,24.6,0.8062615,1.309938,-0.1837664,2,3,5,123
03:30:19.810,3245,-0.16,-0.02,-0.24,-0.7,278,24.6,0.8062615,1.309938,-0.1837664,2,3,5,123
03:30:19.841,3276,-0.17,-0.05,-0.05,-0.7,278.1,24.5,0.8084301,1.311961,-0.185885,2,4,6,122
03:30:19.862,3297,-0.29,0.05,0.14,-0.7,278.3,24.3,0.8088116,1.313185,-0.1864738,2,4,6,122
03:30:19.880,3315,-0.05,0.04,0.1,-0.7,278.3,24.3,0.8093819,1.3146,-0.1871572,2,4,6,122
03:30:19.902,3337,-0.05,0.04,0.1,-0.7,278.3,24.3,0.8094439,1.315849,-0.1877601,2,4,6,122
03:30:19.924,3359,-0.06,0.08,0.13,-0.7,278.5,24.5,0.8094439,1.315849,-0.1877601,2,4,6,122
03:30:19.943,3378,-0.04,0.09,0.28,-0.7,278.5,24.5,0.8097834,1.316987,-0.187758,2,4,6,122
03:30:19.975,3410,0.19,0.03,0.27,-0.7,278.6,24.6,0.8104519,1.317466,-0.1875234,2,4,6,122
03:30:20.023,3457,0,-0.14,-0.03,-0.7,278.6,24.7,0.8115754,1.318344,-0.1867769,2,4,6,122
03:30:20.064,3500,-0.06,-0.08,-0.05,-0.5,279,25.5,0.8130516,1.319193,-0.1863208,2,4,6,122
03:30:20.102,3537,-0.16,0.01,-0.02,-0.5,279,25.8,0.8152384,1.320474,-0.1870706,2,4,6,122
03:30:20.123,3558,-0.19,-0.03,-0.08,-0.5,279.1,25.8,0.8169035,1.321833,-0.1876323,2,4,6,122
03:30:20.161,3595,-0.21,-0.06,-0.07,-0.5,279.1,25.9,0.8184189,1.32312,-0.1888397,2,4,6,122
03:30:20.182,3616,-0.16,-0.04,0,-0.4,279.3,26.3,0.8192667,1.324734,-0.1903574,2,6,8,120
03:30:20.218,3653,0,-0.05,-0.06,-0.4,279.4,26.5,0.8190884,1.327407,-0.1933618,2,7,9,119
03:30:20.240,3674,-0.03,-0.1,0,-0.2,279.6,26.8,0.8186392,1.331203,-0.1982601,2,7,9,119
03:30:20.257,3692,-0.03,-0.07,-0.01,-0.2,279.8,26.9,0.8181576,1.335502,-0.2037153,2,7,9,119
03:30:20.278,3712,-0.1,-0.04,-0.07,-0.2,279.8,27,0.8187117,1.33689,-0.2062969,2,7,9,119
03:30:20.299,3734,-0.13,0,0,0,279.9,27,0.8195519,1.337345,-0.2080147,2,7,9,119
03:30:20.322,3757,-0.17,-0.04,-0.02,0,280,27,0.8201718,1.338089,-0.2097631,2,7,9,119
03:30:20.354,3789,-0.22,0.02,-0.07,0.1,280.2,27.1,0.8201718,1.338089,-0.2097631,2,7,9,119
03:30:20.398,3832,-0.26,-0.02,-0.16,0.3,280.5,27.1,0.8206095,1.339226,-0.2131028,2,7,9,119
03:30:20.431,3866,-0.28,-0.05,-0.29,0.4,280.8,27.1,0.8207077,1.341431,-0.2145762,2,8,10,118
03:30:20.451,3886,-0.08,-0.02,-0.18,0.5,281.1,27.3,0.8212122,1.343641,-0.2167873,2,8,10,118
03:30:20.472,3907,-0.17,0,-0.21,0.5,281.3,27.3,0.8209242,1.34428,-0.2175024,2,8,10,118
03:30:20.494,3928,0.05,-0.04,-0.28,0.5,281.5,27.4,0.8202414,1.3454,-0.219305,2,8,10,118
03:30:20.517,3952,0.12,-0.06,-0.23,0.6,281.6,27.5,0.8196158,1.345782,-0.2218037,2,8,10,118
03:30:20.546,3980,-0.09,-0.11,-0.39,0.6,281.8,27.5,0.8194289,1.345666,-0.2245076,2,8,10,118
03:30:20.585,4021,-0.21,-0.12,-0.32,0.7,282.1,27.3,0.8194031,1.346287,-0.2271583,2,8,10,118
03:30:20.617,4052,-0.35,0.15,0,0.7,282.3,27.3,0.8207106,1.346919,-0.2295914,2,8,10,118
03:30:20.638,4073,-0.28,0.12,0.05,0.7,282.5,27.2,0.8218665,1.346863,-0.2328677,2,8,10,118
03:30:20.667,4102,-0.04,0.01,0.01,0.6,282.6,27.2,0.8227295,1.34694,-0.2355554,2,8,10,118
03:30:20.691,4126,0,0.18,0.18,0.6,283,27.2,0.8240656,1.34588,-0.2372906,2,8,10,118
03:30:20.713,4148,0.1,0.15,0.22,0.6,283.8,27.2,0.8265786,1.345155,-0.2402921,2,8,10,118
03:30:20.734,4169,0.14,0.21,0.17,0.6,284,27.2,0.8278698,1.345389,-0.2425008,2,8,10,118
03:30:20.755,4189,0.16,0.21,0.17,0.6,284.8,27.3,0.8291516,1.34556,-0.2447283,2,8,10,118
03:30:20.775,4210,0.19,0.17,0.09,0.6,284.9,27.3,0.829328,1.346328,-0.2477968,2,8,10,118
03:30:20.818,4253,0.14,0.03,-0.07,0.7,285.1,27.3,0.829328,1.346328,-0.2477973,2,8,10,118
03:30:20.850,4285,0.28,-0.07,-0.18,0.8,285.8,27.5,0.828526,1.347682,-0.2514119,2,8,10,118
03:30:20.872,4306,0.14,0.04,-0.11,0.9,286.2,27.7,0.8281645,1.348611,-0.2558484,2,8,10,118
03:30:20.911,4346,0.03,0.01,0,1,286.5,27.7,0.828031,1.349229,-0.2589567,2,8,10,118
03:30:20.932,4367,0.03,-0.03,-0.1,1,286.8,27.7,0.8280463,1.348646,-0.2606912,2,8,10,118
03:30:20.961,4396,-0.23,-0.03,-0.12,1,287.1,27.7,0.828134,1.347782,-0.2637837,2,8,10,118
03:30:20.982,4417,-0.16,0.03,-0.08,1.1,287.4,27.7,0.828504,1.347422,-0.2649872,2,8,10,118
03:30:21.004,4439,-0.16,-0.01,-0.02,1.1,288.1,27.8,0.8290619,1.347094,-0.2666826,2,8,10,118
03:30:21.047,4481,0,-0.05,-0.06,1.1,288.3,27.8,0.8298869,1.346968,-0.2688472,2,8,10,118
03:30:21.069,4504,-0.01,0.02,0.06,1.2,289,27.9,0.8302006,1.347677,-0.272023,2,8,10,118
03:30:21.098,4533,0.03,-0.03,-0.01,1.2,289.1,27.9,0.8309368,1.348855,-0.2768726,2,8,10,118
03:30:21.138,4572,-0.1,0.04,0.03,1.3,289.5,27.9,0.8302779,1.350217,-0.2805958,2,8,10,118
03:30:21.161,4596,-0.03,-0.03,0.03,1.3,289.7,27.9,0.829513,1.352109,-0.2836444,2,8,10,118
03:30:21.200,4635,-0.1,-0.07,0,1.4,-69.7,27.9,0.8291525,1.353747,-0.2856925,2,8,10,118
03:30:21.221,4655,-0.04,-0.01,-0.02,1.5,-69.5,27.9,0.8280777,1.35647,-0.2916076,2,8,10,118
03:30:21.242,4676,-0.01,0.06,-0.13,1.5,-69.1,27.9,0.8270954,1.356353,-0.2963476,2,8,10,118
03:30:21.263,4698,0,0.12,0.03,1.5,-68.5,27.9,0.8267388,1.356624,-0.3003771,2,8,10,118
03:30:21.305,4739,-0.1,0,-0.11,1.7,-67.9,27.9,0.8257489,1.354411,-0.3055198,2,8,10,118
03:30:21.327,4762,-0.01,-0.06,-0.2,1.8,-67.5,27.9,0.8256087,1.354646,-0.3077233,2,8,10,118
03:30:21.357,4792,-0.05,-0.07,-0.18,1.8,-67.5,27.8,0.824901,1.355638,-0.3118076,2,8,10,118
03:30:21.378,4813,-0.12,-0.04,-0.16,1.9,-66.9,27.8,0.8256668,1.356969,-0.3123896,2,8,10,118
03:30:21.399,4834,-0.05,-0.02,0,2,-66.7,27.6,0.8258252,1.357563,-0.3130407,2,8,10,118
03:30:21.417,4851,0.13,0,0.01,2,-66.3,27.6,0.826116,1.358508,-0.3144588,2,8,10,118
03:30:21.436,4871,0.17,0,0.08,2,-66.2,27.5,0.8254141,1.36039,-0.3168631,2,8,10,118
03:30:21.478,4913,0.08,0.04,0.08,2.1,-65.8,27.4,0.8246168,1.362075,-0.3194246,2,8,10,118
03:30:21.502,4936,0.23,0.1,0.08,2.2,-65.4,27.1,0.8232636,1.364822,-0.3223886,2,8,10,118
03:30:21.523,4957,-0.08,0.11,-0.12,2.3,-64.9,27,0.8213992,1.367933,-0.326566,2,8,10,118
03:30:21.544,4978,-0.1,0,-0.16,2.5,-64.5,26.8,0.8208794,1.368846,-0.328028,2,8,10,118
03:30:21.575,5010,-0.09,0,-0.25,2.5,-64.3,26.8,0.8207783,1.372015,-0.3298926,2,8,10,118
03:30:21.605,5039,0.11,-0.03,-0.26,2.6,-64,26.8,0.8226418,1.371913,-0.3300474,2,8,10,118
03:30:21.627,5061,0.17,-0.06,-0.19,2.6,-63.7,26.9,0.8238158,1.371858,-0.331007,2,8,10,118
03:30:21.656,5090,0.12,-0.01,-0.04,2.6,-63.5,27,0.8264517,1.370605,-0.3333275,2,8,10,118
03:30:21.675,5110,-0.01,-0.01,0.01,2.6,-63,27.1,0.8264536,1.370545,-0.3364501,2,8,10,118
03:30:21.694,5129,-0.05,0.01,0.08,2.6,-62.7,27.2,0.8265252,1.37065,-0.3382022,2,8,10,118
03:30:21.735,5170,-0.11,0.05,0.08,2.6,-62.6,27.3,0.824798,1.370842,-0.3431756,2,8,10,118
03:30:21.755,5190,-0.14,0.07,0.03,2.5,-62,27.3,0.8226666,1.371377,-0.3471413,2,8,10,118
03:30:21.775,5210,-0.04,-0.05,-0.11,2.5,-61.8,27.4,0.8226103,1.372632,-0.3506041,2,8,10,118
03:30:21.795,5230,-0.08,-0.06,-0.09,2.6,-61.6,27.5,0.8230891,1.37342,-0.3509839,2,8,10,118
03:30:21.817,5252,-0.08,0,0.02,2.6,-61.2,27.5,0.8232636,1.374031,-0.3517857,2,8,10,118
03:30:21.839,5274,0.04,0,0.09,2.6,-61,27.6,0.8233313,1.374595,-0.3528593,2,8,10,118
03:30:21.860,5295,0.05,-0.07,0,2.6,-60.7,27.6,0.8233942,1.375179,-0.3541083,2,8,10,118
03:30:21.903,5338,-0.03,-0.1,-0.03,2.6,-60.5,27.7,0.8240904,1.375627,-0.3548532,2,8,10,118
03:30:21.927,5361,-0.03,-0.06,-0.03,2.7,-59.9,27.9,0.8260302,1.375762,-0.3554561,2,8,10,118
03:30:21.965,5400,-0.04,-0.05,-0.04,2.8,-59.6,28,0.8282484,1.37669,-0.3578436,2,8,10,118
03:30:21.995,5430,-0.16,0.01,-0.01,2.8,-59.4,28,0.8296751,1.377267,-0.3593352,2,8,10,118
03:30:22.025,5459,-0.18,0,-0.11,2.9,-59.2,28.1,0.8300251,1.378176,-0.3616211,2,8,10,118
03:30:22.043,5478,-0.19,-0.09,-0.13,2.9,-58.7,28.1,0.8296513,1.380152,-0.3655295,2,8,10,118
03:30:22.065,5499,-0.19,-0.07,-0.11,3,-58.7,28.2,0.8294682,1.381382,-0.3701236,2,8,10,118
03:30:22.107,5542,-0.18,-0.11,-0.17,3,-58.4,28.3,0.8288082,1.382336,-0.3734477,2,8,10,118
03:30:22.127,5562,-0.21,-0.02,-0.05,2.9,-58,28.3,0.8281836,1.383009,-0.3764882,2,8,10,118
03:30:22.149,5584,-0.11,0.09,-0.02,2.9,-57.6,28.5,0.8271174,1.384114,-0.3815238,2,8,10,118
03:30:22.171,5606,-0.08,0.03,-0.12,2.8,-57.2,28.5,0.8266472,1.384714,-0.3841674,2,8,10,118
03:30:22.211,5646,0,0.09,-0.02,2.7,-57,28.6,0.8273081,1.384408,-0.3858409,2,8,10,118
03:30:22.247,5681,0.01,0.03,-0.16,2.6,-56.7,28.7,0.8283219,1.384429,-0.3869491,2,8,10,118
03:30:22.269,5703,0.07,-0.05,-0.1,2.5,-56.3,28.9,0.8286795,1.384304,-0.3909657,2,8,10,118
03:30:22.298,5733,0.11,-0.03,-0.08,2.5,-56,29,0.828525,1.384542,-0.395119,2,8,10,118
03:30:22.320,5754,0.1,-0.06,-0.13,2.4,-55.7,29,0.8283514,1.384753,-0.3983266,2,8,10,118
03:30:22.357,5792,-0.02,0,-0.03,2.3,-55.5,29.1,0.8283944,1.384655,-0.4005525,2,8,10,118
03:30:22.377,5812,-0.16,0.01,-0.05,2.3,-55.3,29.1,0.8285231,1.384515,-0.4038322,2,8,10,118
03:30:22.409,5843,-0.26,0.09,-0.01,2.2,-55.1,29.1,0.8286337,1.384337,-0.4087605,2,8,10,118
03:30:22.430,5865,-0.16,-0.02,-0.14,2.1,-54.7,29.1,0.8294577,1.383968,-0.4108691,2,8,10,118
03:30:22.450,5885,-0.1,-0.02,-0.08,2.1,-54.5,29.1,0.8302264,1.383503,-0.4140203,2,8,10,118
03:30:22.473,5908,-0.17,0.01,-0.04,2,-54.2,29.1,0.8301863,1.383186,-0.4161949,2,8,10,118
03:30:22.520,5954,-0.11,-0.05,-0.07,2,-54.1,29.1,0.8303322,1.382884,-0.4186623,3,7,10,118
03:30:22.552,5986,-0.04,-0.02,-0.11,1.8,-53.7,29.1,0.8299679,1.383247,-0.4210236,2,8,10,118
03:30:22.573,6007,-0.05,-0.01,-0.02,1.7,-53.3,29.3,0.8290915,1.383872,-0.4252107,2,8,10,118
03:30:22.602,6037,0,-0.03,-0.05,1.6,-53,29.3,0.8290781,1.38403,-0.4287832,2,8,10,118
