Time,ms,Acc_x,Acc_y,Acc_z,Ori_x,Ori_y,Ori_z,Marker_loc_x,Marker_loc_y,Marker_loc_z,Tip_loc_x,Tip_loc_y,Tip_loc_z,
22:35:46.706,115,0.23,-0.07,-0.03,10.1,226.8,-20.5,0.3970874,0.5130118,-0.3168766,0.4138708,0.522714,-0.3372738,0
22:35:46.709,118,0.23,-0.07,-0.03,10.1,226.8,-20.5,0.3970874,0.5130118,-0.3168766,0.4138708,0.522714,-0.3372738,0
22:35:46.712,121,0.31,-0.26,0.14,10.1,227.1,-20.5,0.3970874,0.5130118,-0.3168766,0.4137638,0.522714,-0.3373613,0
22:35:46.715,124,0.31,-0.26,0.14,10.1,227.1,-20.5,0.3970874,0.5130118,-0.3168766,0.4137638,0.522714,-0.3373613,0
22:35:46.717,126,0.31,-0.26,0.14,10.1,227.1,-20.5,0.3970874,0.5130118,-0.3168766,0.4137638,0.522714,-0.3373613,0
22:35:46.720,129,0.31,-0.26,0.14,10.1,227.1,-20.5,0.3970874,0.5130118,-0.3168766,0.4137638,0.522714,-0.3373613,0
22:35:46.723,132,0.31,-0.26,0.14,10.1,227.1,-20.5,0.3970874,0.5130118,-0.3168766,0.4137638,0.522714,-0.3373613,0
22:35:46.725,134,0.31,-0.26,0.14,10.1,227.1,-20.5,0.3970874,0.5130118,-0.3168766,0.4137638,0.522714,-0.3373613,0
22:35:46.727,137,0.31,-0.26,0.14,10.1,227.1,-20.5,0.3970874,0.5130118,-0.3168766,0.4137638,0.522714,-0.3373613,0
22:35:46.738,147,0.17,-0.36,0.4,10.1,227.1,-20.5,0.3970874,0.5130118,-0.3168766,0.4137638,0.522714,-0.3373613,0
22:35:46.742,152,0.17,-0.36,0.4,10.1,227.1,-20.5,0.3970874,0.5130118,-0.3168766,0.4137638,0.522714,-0.3373613,0
22:35:46.747,156,0.17,-0.36,0.4,10.1,227.1,-20.5,0.3970874,0.5130118,-0.3168766,0.4137638,0.522714,-0.3373613,0
22:35:46.752,161,0.14,-0.36,0.42,10.1,227.1,-20.5,0.3970874,0.5130118,-0.3168766,0.4137638,0.522714,-0.3373613,0
22:35:46.756,166,0.14,-0.36,0.42,10.1,227.1,-20.5,0.3970874,0.5130118,-0.3168766,0.4137638,0.522714,-0.3373613,0
22:35:46.761,170,0.14,-0.36,0.42,10.1,227.1,-20.5,0.3970874,0.5130118,-0.3168766,0.4137638,0.522714,-0.3373613,0
22:35:46.765,174,0.14,-0.36,0.42,10.1,227.1,-20.5,0.3970874,0.5130118,-0.3168766,0.4137638,0.522714,-0.3373613,0
22:35:46.768,177,0.14,-0.36,0.42,10.1,227.1,-20.5,0.3970874,0.5130118,-0.3168766,0.4137638,0.522714,-0.3373613,0
22:35:46.771,180,0.31,-0.16,-0.02,10.1,227.1,-20.5,0.3970874,0.5130118,-0.3168766,0.4137638,0.522714,-0.3373613,0
22:35:46.774,184,0.31,-0.16,-0.02,10.1,227.1,-20.5,0.3970874,0.5130118,-0.3168766,0.4137638,0.522714,-0.3373613,0
22:35:46.777,187,0.31,-0.16,-0.02,10.1,227.1,-20.5,0.3970874,0.5130118,-0.3168766,0.4137638,0.522714,-0.3373613,0
22:35:46.780,190,0.31,-0.16,-0.02,10.1,227.1,-20.5,0.3970874,0.5130118,-0.3168766,0.4137638,0.522714,-0.3373613,0
22:35:46.783,192,0.31,-0.16,-0.02,10.1,227.1,-20.5,0.3970874,0.5130118,-0.3168766,0.4137638,0.522714,-0.3373613,0
22:35:46.786,195,0.31,-0.16,-0.02,10.1,227.1,-20.5,0.3970874,0.5130118,-0.3168766,0.4137638,0.522714,-0.3373613,0
22:35:46.789,198,0.31,-0.16,-0.02,10.1,227.1,-20.5,0.3970874,0.5130118,-0.3168766,0.4137638,0.522714,-0.3373613,0
22:35:46.792,201,0.22,-0.08,0.16,9.9,227,-20.5,0.3970874,0.5130118,-0.3168766,0.4138243,0.5227199,-0.3373091,0
22:35:46.795,204,0.22,-0.08,0.16,9.9,227,-20.5,0.3970874,0.5130118,-0.3168766,0.4138243,0.5227199,-0.3373091,0
22:35:46.798,207,0.22,-0.08,0.16,9.9,227,-20.5,0.3970874,0.5130118,-0.3168766,0.4138243,0.5227199,-0.3373091,0
22:35:46.801,209,0.22,-0.08,0.16,9.9,227,-20.5,0.3970874,0.5130118,-0.3168766,0.4138243,0.5227199,-0.3373091,0
22:35:46.803,212,0.22,-0.08,0.16,9.9,227,-20.5,0.3970874,0.5130118,-0.3168766,0.4138243,0.5227199,-0.3373091,0
22:35:46.805,214,0.22,-0.08,0.16,9.9,227,-20.5,0.3970874,0.5130118,-0.3168766,0.4138243,0.5227199,-0.3373091,0
22:35:46.808,217,0.22,-0.08,0.16,9.9,227,-20.5,0.3970874,0.5130118,-0.3168766,0.4138243,0.5227199,-0.3373091,0
22:35:46.811,220,0.25,-0.18,0.16,9.8,226.9,-20.5,0.3970874,0.5130118,-0.3168766,0.4138723,0.5227228,-0.3372684,0
22:35:46.813,222,0.25,-0.18,0.16,9.8,226.9,-20.5,0.3970874,0.5130118,-0.3168766,0.4138723,0.5227228,-0.3372684,0
22:35:46.816,225,0.25,-0.18,0.16,9.8,226.9,-20.5,0.3970874,0.5130118,-0.3168766,0.4138723,0.5227228,-0.3372684,0
22:35:46.818,227,0.25,-0.18,0.16,9.8,226.9,-20.5,0.3970874,0.5130118,-0.3168766,0.4138723,0.5227228,-0.3372684,0
22:35:46.820,229,0.25,-0.18,0.16,9.8,226.9,-20.5,0.3970874,0.5130118,-0.3168766,0.4138723,0.5227228,-0.3372684,0
22:35:46.823,232,0.25,-0.18,0.16,9.8,226.9,-20.5,0.3970874,0.5130118,-0.3168766,0.4138723,0.5227228,-0.3372684,0
22:35:46.825,235,0.25,-0.18,0.16,9.8,226.9,-20.5,0.3970874,0.5130118,-0.3168766,0.4138723,0.5227228,-0.3372684,0
22:35:46.828,237,0.25,-0.18,0.16,9.8,226.9,-20.5,0.3970874,0.5130118,-0.3168766,0.4138723,0.5227228,-0.3372684,0
22:35:46.831,240,0.22,-0.28,0.06,9.6,226.8,-20.5,0.3970874,0.5130118,-0.3168766,0.4139326,0.5227287,-0.3372159,0
22:35:46.833,242,0.22,-0.28,0.06,9.6,226.8,-20.5,0.3970874,0.5130118,-0.3168766,0.4139326,0.5227287,-0.3372159,0
22:35:46.836,245,0.22,-0.28,0.06,9.6,226.8,-20.5,0.3970874,0.5130118,-0.3168766,0.4139326,0.5227287,-0.3372159,0
22:35:46.838,247,0.22,-0.28,0.06,9.6,226.8,-20.5,0.3970874,0.5130118,-0.3168766,0.4139326,0.5227287,-0.3372159,0
22:35:46.841,250,0.22,-0.28,0.06,9.6,226.8,-20.5,0.3970874,0.5130118,-0.3168766,0.4139326,0.5227287,-0.3372159,0
22:35:46.843,252,0.22,-0.28,0.06,9.6,226.8,-20.5,0.3970874,0.5130118,-0.3168766,0.4139326,0.5227287,-0.3372159,0
22:35:46.845,254,0.22,-0.28,0.06,9.6,226.8,-20.5,0.3970874,0.5130118,-0.3168766,0.4139326,0.5227287,-0.3372159,0
22:35:46.848,257,0.22,-0.28,0.06,9.6,226.8,-20.5,0.3970874,0.5130118,-0.3168766,0.4139326,0.5227287,-0.3372159,0
22:35:46.851,260,0.34,0.03,-0.03,9.4,226.6,-20.5,0.3970874,0.5130118,-0.3168766,0.4140281,0.5227343,-0.3371336,0
22:35:46.853,262,0.34,0.03,-0.03,9.4,226.6,-20.5,0.3970874,0.5130118,-0.3168766,0.4140281,0.5227343,-0.3371336,0
22:35:46.856,265,0.34,0.03,-0.03,9.4,226.6,-20.5,0.3970874,0.5130118,-0.3168766,0.4140281,0.5227343,-0.3371336,0
22:35:46.859,268,0.34,0.03,-0.03,9.4,226.6,-20.5,0.3970874,0.5130118,-0.3168766,0.4140281,0.5227343,-0.3371336,0
22:35:46.861,270,0.34,0.03,-0.03,9.4,226.6,-20.5,0.3970874,0.5130118,-0.3168766,0.4140281,0.5227343,-0.3371336,0
22:35:46.864,273,0.34,0.03,-0.03,9.4,226.6,-20.5,0.3970874,0.5130118,-0.3168766,0.4140281,0.5227343,-0.3371336,0
22:35:46.866,275,0.34,0.03,-0.03,9.4,226.6,-20.5,0.3970874,0.5130118,-0.3168766,0.4140281,0.5227343,-0.3371336,0
22:35:46.868,277,0.34,0.03,-0.03,9.4,226.6,-20.5,0.3970874,0.5130118,-0.3168766,0.4140281,0.5227343,-0.3371336,0
22:35:46.871,280,0.14,-0.22,0.12,9.4,226.5,-20.5,0.3970874,0.5130118,-0.3168766,0.4140635,0.5227343,-0.3371041,0
22:35:46.873,282,0.14,-0.22,0.12,9.4,226.5,-20.5,0.3970874,0.5130118,-0.3168766,0.4140635,0.5227343,-0.3371041,0
22:35:46.876,285,0.14,-0.22,0.12,9.4,226.5,-20.5,0.3970874,0.5130118,-0.3168766,0.4140635,0.5227343,-0.3371041,0
22:35:46.878,287,0.14,-0.22,0.12,9.4,226.5,-20.5,0.3970874,0.5130118,-0.3168766,0.4140635,0.5227343,-0.3371041,0
22:35:46.881,290,0.14,-0.22,0.12,9.4,226.5,-20.5,0.3970874,0.5130118,-0.3168766,0.4140635,0.5227343,-0.3371041,0
22:35:46.883,292,0.14,-0.22,0.12,9.4,226.5,-20.5,0.3970874,0.5130118,-0.3168766,0.4140635,0.5227343,-0.3371041,0
22:35:46.886,295,0.14,-0.22,0.12,9.4,226.5,-20.5,0.3970874,0.5130118,-0.3168766,0.4140635,0.5227343,-0.3371041,0
22:35:46.888,297,0.14,-0.22,0.12,9.4,226.5,-20.5,0.3970874,0.5130118,-0.3168766,0.4140635,0.5227343,-0.3371041,0
22:35:46.891,300,0.27,0.03,-0.36,9.6,226.4,-20.4,0.3970874,0.5130118,-0.3168766,0.4140916,0.5226833,-0.3371048,0
22:35:46.893,302,0.27,0.03,-0.36,9.6,226.4,-20.4,0.3970874,0.5130118,-0.3168766,0.4140916,0.5226833,-0.3371048,0
22:35:46.896,305,0.27,0.03,-0.36,9.6,226.4,-20.4,0.3970874,0.5130118,-0.3168766,0.4140916,0.5226833,-0.3371048,0
22:35:46.899,308,0.27,0.03,-0.36,9.6,226.4,-20.4,0.3970874,0.5130118,-0.3168766,0.4140916,0.5226833,-0.3371048,0
22:35:46.902,311,0.27,0.03,-0.36,9.6,226.4,-20.4,0.3970874,0.5130118,-0.3168766,0.4140916,0.5226833,-0.3371048,0
22:35:46.905,314,0.27,0.03,-0.36,9.6,226.4,-20.4,0.3970874,0.5130118,-0.3168766,0.4140916,0.5226833,-0.3371048,0
22:35:46.907,317,0.27,0.03,-0.36,9.6,226.4,-20.4,0.3970874,0.5130118,-0.3168766,0.4140916,0.5226833,-0.3371048,0
22:35:46.911,320,-0.13,-0.39,0.15,10.5,226.3,-20.1,0.3970874,0.5130118,-0.3168766,0.4140706,0.5225205,-0.3371994,0
22:35:46.913,323,-0.13,-0.39,0.15,10.5,226.3,-20.1,0.3970874,0.5130118,-0.3168766,0.4140706,0.5225205,-0.3371994,0
22:35:46.916,325,-0.13,-0.39,0.15,10.5,226.3,-20.1,0.3970874,0.5130118,-0.3168766,0.4140706,0.5225205,-0.3371994,0
22:35:46.919,328,-0.13,-0.39,0.15,10.5,226.3,-20.1,0.3970874,0.5130118,-0.3168766,0.4140706,0.5225205,-0.3371994,0
22:35:46.922,331,-0.13,-0.39,0.15,10.5,226.3,-20.1,0.3970874,0.5130118,-0.3168766,0.4140706,0.5225205,-0.3371994,0
22:35:46.925,334,-0.13,-0.39,0.15,10.5,226.3,-20.1,0.3970874,0.5130118,-0.3168766,0.4140706,0.5225205,-0.3371994,0
22:35:46.927,336,-0.13,-0.39,0.15,10.5,226.3,-20.1,0.3970874,0.5130118,-0.3168766,0.4140706,0.5225205,-0.3371994,0
22:35:46.930,339,0.29,-0.08,-0.31,12,226.2,-19.8,0.3970874,0.5130118,-0.3168766,0.4139824,0.5223356,-0.337358,0
22:35:46.933,342,0.29,-0.08,-0.31,12,226.2,-19.8,0.3970874,0.5130118,-0.3168766,0.4139824,0.5223356,-0.337358,0
22:35:46.935,344,0.29,-0.08,-0.31,12,226.2,-19.8,0.3970874,0.5130118,-0.3168766,0.4139824,0.5223356,-0.337358,0
22:35:46.937,347,0.29,-0.08,-0.31,12,226.2,-19.8,0.3970874,0.5130118,-0.3168766,0.4139824,0.5223356,-0.337358,0
22:35:46.940,349,0.29,-0.08,-0.31,12,226.2,-19.8,0.3970874,0.5130118,-0.3168766,0.4139824,0.5223356,-0.337358,0
22:35:46.942,352,0.29,-0.08,-0.31,12,226.2,-19.8,0.3970874,0.5130118,-0.3168766,0.4139824,0.5223356,-0.337358,0
22:35:46.945,354,0.29,-0.08,-0.31,12,226.2,-19.8,0.3970874,0.5130118,-0.3168766,0.4139824,0.5223356,-0.337358,0
22:35:46.947,356,0.29,-0.08,-0.31,12,226.2,-19.8,0.3970874,0.5130118,-0.3168766,0.4139824,0.5223356,-0.337358,0
22:35:46.950,359,-0.01,-0.31,0.19,14.6,226.3,-19.4,0.3970874,0.5130118,-0.3168766,0.4137216,0.522057,-0.3376937,0
22:35:46.952,362,-0.01,-0.31,0.19,14.6,226.3,-19.4,0.3970874,0.5130118,-0.3168766,0.4137216,0.522057,-0.3376937,0
22:35:46.955,364,-0.01,-0.31,0.19,14.6,226.3,-19.4,0.3970874,0.5130118,-0.3168766,0.4137216,0.522057,-0.3376937,0
22:35:46.957,366,-0.01,-0.31,0.19,14.6,226.3,-19.4,0.3970874,0.5130118,-0.3168766,0.4137216,0.522057,-0.3376937,0
22:35:46.960,369,-0.01,-0.31,0.19,14.6,226.3,-19.4,0.3970874,0.5130118,-0.3168766,0.4137216,0.522057,-0.3376937,0
22:35:46.962,371,-0.01,-0.31,0.19,14.6,226.3,-19.4,0.3970874,0.5130118,-0.3168766,0.4137216,0.522057,-0.3376937,0
22:35:46.964,373,-0.01,-0.31,0.19,14.6,226.3,-19.4,0.3970874,0.5130118,-0.3168766,0.4137216,0.522057,-0.3376937,0
22:35:46.967,376,-0.01,-0.31,0.19,14.6,226.3,-19.4,0.3970874,0.5130118,-0.3168766,0.4137216,0.522057,-0.3376937,0
22:35:46.969,378,-0.01,-0.31,0.19,14.6,226.3,-19.4,0.3970874,0.5130118,-0.3168766,0.4137216,0.522057,-0.3376937,0
22:35:46.972,381,-0.13,-2.32,-0.11,18.1,226.5,-19.2,0.3970874,0.5130118,-0.3168766,0.4132947,0.5218082,-0.3381324,0
22:35:46.974,383,-0.13,-2.32,-0.11,18.1,226.5,-19.2,0.3970874,0.5130118,-0.3168766,0.4132947,0.5218082,-0.3381324,0
22:35:46.976,385,-0.13,-2.32,-0.11,18.1,226.5,-19.2,0.3970874,0.5130118,-0.3168766,0.4132947,0.5218082,-0.3381324,0
22:35:46.979,388,-0.13,-2.32,-0.11,18.1,226.5,-19.2,0.3970874,0.5130118,-0.3168766,0.4132947,0.5218082,-0.3381324,0
22:35:46.981,390,-0.13,-2.32,-0.11,18.1,226.5,-19.2,0.3970874,0.5130118,-0.3168766,0.4132947,0.5218082,-0.3381324,0
22:35:46.984,393,-0.13,-2.32,-0.11,18.1,226.5,-19.2,0.3970874,0.5130118,-0.3168766,0.4132947,0.5218082,-0.3381324,0
22:35:46.986,396,-0.13,-2.32,-0.11,18.1,226.5,-19.2,0.3970874,0.5130118,-0.3168766,0.4132947,0.5218082,-0.3381324,0
22:35:46.989,398,-0.13,-2.32,-0.11,18.1,226.5,-19.2,0.3970874,0.5130118,-0.3168766,0.4132947,0.5218082,-0.3381324,0
22:35:46.992,401,1.23,1.78,0.29,22.3,226.1,-18.7,0.3970874,0.5130118,-0.3168766,0.4131029,0.5213591,-0.3384564,0
22:35:46.994,403,1.23,1.78,0.29,22.3,226.1,-18.7,0.3970874,0.5130118,-0.3168766,0.4131029,0.5213591,-0.3384564,0
22:35:46.996,405,1.23,1.78,0.29,22.3,226.1,-18.7,0.3970874,0.5130118,-0.3168766,0.4131029,0.5213591,-0.3384564,0
22:35:46.999,408,1.23,1.78,0.29,22.3,226.1,-18.7,0.3970874,0.5130118,-0.3168766,0.4131029,0.5213591,-0.3384564,0
22:35:47.001,410,1.23,1.78,0.29,22.3,226.1,-18.7,0.3970874,0.5130118,-0.3168766,0.4131029,0.5213591,-0.3384564,0
22:35:47.004,413,1.23,1.78,0.29,22.3,226.1,-18.7,0.3970874,0.5130118,-0.3168766,0.4131029,0.5213591,-0.3384564,0
22:35:47.006,415,1.23,1.78,0.29,22.3,226.1,-18.7,0.3970874,0.5130118,-0.3168766,0.4131029,0.5213591,-0.3384564,0
22:35:47.008,417,1.23,1.78,0.29,22.3,226.1,-18.7,0.3970874,0.5130118,-0.3168766,0.4131029,0.5213591,-0.3384564,0
22:35:47.011,420,1,-0.81,-0.12,24.8,226,-17.5,0.3970874,0.5130118,-0.3168766,0.4131772,0.5206933,-0.3386476,0
22:35:47.013,422,1,-0.81,-0.12,24.8,226,-17.5,0.3970874,0.5130118,-0.3168766,0.4131772,0.5206933,-0.3386476,0
22:35:47.016,425,1,-0.81,-0.12,24.8,226,-17.5,0.3970874,0.5130118,-0.3168766,0.4131772,0.5206933,-0.3386476,0
22:35:47.018,427,1,-0.81,-0.12,24.8,226,-17.5,0.3970874,0.5130118,-0.3168766,0.4131772,0.5206933,-0.3386476,0
22:35:47.021,430,1,-0.81,-0.12,24.8,226,-17.5,0.3970874,0.5130118,-0.3168766,0.4131772,0.5206933,-0.3386476,0
22:35:47.024,432,1,-0.81,-0.12,24.8,226,-17.5,0.3970874,0.5130118,-0.3168766,0.4131772,0.5206933,-0.3386476,0
22:35:47.026,435,1,-0.81,-0.12,24.8,226,-17.5,0.3970874,0.5130118,-0.3168766,0.4131772,0.5206933,-0.3386476,0
22:35:47.029,438,1,-0.81,-0.12,24.8,226,-17.5,0.3970874,0.5130118,-0.3168766,0.4131772,0.5206933,-0.3386476,0
22:35:47.032,441,0.28,1.57,0.11,26.5,225.6,-16.7,0.3970874,0.5130118,-0.3168766,0.4133676,0.5202485,-0.3386583,0
22:35:47.035,444,0.28,1.57,0.11,26.5,225.6,-16.7,0.3970874,0.5130118,-0.3168766,0.4133676,0.5202485,-0.3386583,0
22:35:47.038,447,0.28,1.57,0.11,26.5,225.6,-16.7,0.3970874,0.5130118,-0.3168766,0.4133676,0.5202485,-0.3386583,0
22:35:47.040,449,0.28,1.57,0.11,26.5,225.6,-16.7,0.3970874,0.5130118,-0.3168766,0.4133676,0.5202485,-0.3386583,0
22:35:47.043,452,0.28,1.57,0.11,26.5,225.6,-16.7,0.3970874,0.5130118,-0.3168766,0.4133676,0.5202485,-0.3386583,0
22:35:47.046,455,0.28,1.57,0.11,26.5,225.6,-16.7,0.3970874,0.5130118,-0.3168766,0.4133676,0.5202485,-0.3386583,0
22:35:47.049,457,0.28,1.57,0.11,26.5,225.6,-16.7,0.3970874,0.5130118,-0.3168766,0.4133676,0.5202485,-0.3386583,0
22:35:47.051,460,0.49,1.93,0.12,27,224.8,-15.9,0.3970874,0.5130118,-0.3168766,0.4138246,0.5198808,-0.3384299,0
22:35:47.054,463,0.49,1.93,0.12,27,224.8,-15.9,0.3970874,0.5130118,-0.3168766,0.4138246,0.5198808,-0.3384299,0
22:35:47.056,465,0.49,1.93,0.12,27,224.8,-15.9,0.3970874,0.5130118,-0.3168766,0.4138246,0.5198808,-0.3384299,0
22:35:47.059,468,0.49,1.93,0.12,27,224.8,-15.9,0.3970874,0.5130118,-0.3168766,0.4138246,0.5198808,-0.3384299,0
22:35:47.062,471,0.49,1.93,0.12,27,224.8,-15.9,0.3970874,0.5130118,-0.3168766,0.4138246,0.5198808,-0.3384299,0
22:35:47.064,473,0.49,1.93,0.12,27,224.8,-15.9,0.3970874,0.5130118,-0.3168766,0.4138246,0.5198808,-0.3384299,0
22:35:47.067,476,0.49,1.93,0.12,27,224.8,-15.9,0.3970874,0.5130118,-0.3168766,0.4138246,0.5198808,-0.3384299,0
22:35:47.069,478,0.49,1.93,0.12,27,224.8,-15.9,0.3970874,0.5130118,-0.3168766,0.4138246,0.5198808,-0.3384299,0
22:35:47.072,481,0.09,-0.55,-0.11,25.4,224.1,-14.4,0.3970874,0.5130118,-0.3168766,0.4145716,0.5193335,-0.3380001,0
22:35:47.074,483,0.09,-0.55,-0.11,25.4,224.1,-14.4,0.3970874,0.5130118,-0.3168766,0.4145716,0.5193335,-0.3380001,0
22:35:47.077,486,0.09,-0.55,-0.11,25.4,224.1,-14.4,0.3970874,0.5130118,-0.3168766,0.4145716,0.5193335,-0.3380001,0
22:35:47.080,489,0.09,-0.55,-0.11,25.4,224.1,-14.4,0.3970874,0.5130118,-0.3168766,0.4145716,0.5193335,-0.3380001,0
22:35:47.082,491,0.09,-0.55,-0.11,25.4,224.1,-14.4,0.3970874,0.5130118,-0.3168766,0.4145716,0.5193335,-0.3380001,0
22:35:47.085,494,0.09,-0.55,-0.11,25.4,224.1,-14.4,0.3970874,0.5130118,-0.3168766,0.4145716,0.5193335,-0.3380001,0
22:35:47.087,496,0.09,-0.55,-0.11,25.4,224.1,-14.4,0.3970874,0.5130118,-0.3168766,0.4145716,0.5193335,-0.3380001,0
22:35:47.090,499,-1.37,-2.27,1.83,22,222.7,-13.4,0.3970874,0.5130118,-0.3168766,0.4155482,0.5190583,-0.3372359,0
22:35:47.092,501,-1.37,-2.27,1.83,22,222.7,-13.4,0.3970874,0.5130118,-0.3168766,0.4155482,0.5190583,-0.3372359,0
22:35:47.095,504,-1.37,-2.27,1.83,22,222.7,-13.4,0.3970874,0.5130118,-0.3168766,0.4155482,0.5190583,-0.3372359,0
22:35:47.097,506,-1.37,-2.27,1.83,22,222.7,-13.4,0.3970874,0.5130118,-0.3168766,0.4155482,0.5190583,-0.3372359,0
22:35:47.100,509,-1.37,-2.27,1.83,22,222.7,-13.4,0.3970874,0.5130118,-0.3168766,0.4155482,0.5190583,-0.3372359,0
